allele1,allele2,similarity,overlap
A3,B51,nan,0
A3,A0219,nan,0
A3,B4001,nan,0
A3,A6901,nan,0
A3,C0401,nan,0
A3,B1542,nan,0
A3,C0602,nan,0
A3,B7301,nan,0
A3,B5801,nan,0
A3,B5802,nan,0
A3,B0702,nan,0
A3,B3503,nan,0
A3,B3501,nan,0
A3,A0206,nan,0
A3,A0207,nan,0
A3,A0204,nan,0
A3,A0205,nan,0
A3,A0202,nan,0
A3,A0203,nan,0
A3,A0201,nan,0
A3,C0802,nan,0
A3,B3901,nan,0
A3,B7,nan,0
A3,B8,nan,0
A3,B4601,nan,0
A3,B2720,nan,0
A3,A6601,nan,0
A3,C1402,nan,0
A3,B2710,nan,0
A3,B5201,nan,0
A3,A0101,nan,0
A3,E0101,nan,0
A3,A2402,nan,0
A3,A2403,nan,0
A3,B1401,nan,0
A3,B1402,nan,0
A3,A3301,nan,0
A3,A3/11,nan,0
A3,A6823,nan,0
A3,B4801,nan,0
A3,C0702,nan,0
A3,B4201,nan,0
A3,B2704,nan,0
A3,B4202,nan,0
A3,B2702,nan,0
A3,B2703,nan,0
A3,B2701,nan,0
A3,A7401,nan,0
A3,B8301,nan,0
A3,A1102,nan,0
A3,A1101,0.0,1
A3,B0803,nan,0
A3,B0802,nan,0
A3,B0801,nan,0
A3,B5703,nan,0
A3,B5702,nan,0
A3,B5701,nan,0
A3,A2902,nan,0
A3,C0303,nan,0
A3,A0250,nan,0
A3,A3207,nan,0
A3,A2501,nan,0
A3,B1501,nan,0
A3,A3201,nan,0
A3,B1502,nan,0
A3,B1509,nan,0
A3,E0103,nan,0
A3,B2706,nan,0
A3,B1503,nan,0
A3,B8101,nan,0
A3,A3101,nan,0
A3,B2705,nan,0
A3,B60,nan,0
A3,A24,nan,0
A3,A26,nan,0
A3,B3701,nan,0
A3,B1517,nan,0
A3,A3215,nan,0
A3,B4506,nan,0
A3,B4501,nan,0
A3,B1801,nan,0
A3,B5101,nan,0
A3,B5401,nan,0
A3,A0302,0.0,1
A3,A0301,nan,0
A3,A11,nan,0
A3,A1,nan,0
A3,B4002,nan,0
A3,A3,1.0,2
A3,A2,nan,0
A3,A6802,nan,0
A3,A6801,nan,0
A3,A3001,nan,0
A3,A3002,nan,0
A3,Cw1,nan,0
A3,C0501,nan,0
A3,C1203,nan,0
A3,Cw4,nan,0
A3,A0319,nan,0
A3,B5301,nan,0
A3,A2601,nan,0
A3,A2602,nan,0
A3,A2603,nan,0
A3,A8001,nan,0
A3,B4403,nan,0
A3,B4402,nan,0
A3,B3801,nan,0
A3,B4013,nan,0
A2,C1502,nan,0
A2,A2301,0.0,3
A2,A0217,nan,0
A2,A0216,nan,0
A2,A0211,nan,0
A2,A0210,nan,0
A2,A0212,nan,0
A2,B51,nan,0
A2,A0219,nan,0
A2,B4001,0.0,1
A2,A6901,nan,0
A2,C0401,nan,0
A2,B1542,nan,0
A2,C0602,1.0,1
A2,B7301,nan,0
A2,B5801,0.0,1
A2,B5802,nan,0
A2,B0702,0.0,1
A2,B3503,0.0,1
A2,B3501,0.0,1
A2,A0206,0.84,25
A2,A0207,1.0,1
A2,A0204,nan,0
A2,A0205,nan,0
A2,A0202,0.84,25
A2,A0203,0.76,25
A2,A0201,0.870967741935,31
A2,C0802,nan,0
A2,B3901,nan,0
A2,B7,nan,0
A2,B8,nan,0
A2,B4601,nan,0
A2,B2720,nan,0
A2,A6601,nan,0
A2,C1402,nan,0
A2,B2710,nan,0
A2,B5201,nan,0
A2,A0101,0.0,3
A2,E0101,nan,0
A2,A2402,0.25,4
A2,A2403,nan,0
A2,B1401,nan,0
A2,B1402,0.0,1
A2,A3301,0.0,1
A2,A3/11,nan,0
A2,A6823,nan,0
A2,B4801,nan,0
A2,C0702,nan,0
A2,B4201,0.0,1
A2,B2704,nan,0
A2,B4202,nan,0
A2,B2702,nan,0
A2,B2703,nan,0
A2,B2701,nan,0
A2,A7401,nan,0
A2,B8301,nan,0
A2,A1102,nan,0
A2,A1101,0.0,1
A2,B0803,nan,0
A2,B0802,nan,0
A2,B0801,0.0,1
A2,B5703,nan,0
A2,B5702,nan,0
A2,B5701,0.0,1
A2,A2902,0.333333333333,3
A2,C0303,nan,0
A2,A0250,nan,0
A2,A3207,nan,0
A2,A2501,nan,0
A2,B1501,0.0,1
A2,A3201,0.0,1
A2,B1502,nan,0
A2,B1509,nan,0
A2,E0103,nan,0
A2,B2706,nan,0
A2,B1503,0.0,1
A2,B8101,nan,0
A2,A3101,0.0,1
A2,B2705,0.0,1
A2,B60,nan,0
A2,A24,nan,0
A2,A26,nan,0
A2,B3701,nan,0
A2,B1517,nan,0
A2,A3215,nan,0
A2,B4506,nan,0
A2,B4501,0.0,1
A2,B1801,0.0,1
A2,B5101,0.0,1
A2,B5401,0.0,1
A2,A0302,nan,0
A2,A0301,0.0,1
A2,A11,nan,0
A2,A1,nan,0
A2,B4002,0.0,1
A2,A3,nan,0
A2,A2,1.0,43
A2,A6802,0.68,25
A2,A6801,0.0,1
A2,A3001,0.0,1
A2,A3002,0.0,3
A2,Cw1,nan,0
A2,C0501,nan,0
A2,C1203,nan,0
A2,Cw4,nan,0
A2,A0319,nan,0
A2,B5301,0.0,1
A2,A2601,0.0,3
A2,A2602,nan,0
A2,A2603,nan,0
A2,A8001,nan,0
A2,B4403,0.0,1
A2,B4402,0.0,1
A2,B3801,0.0,1
A2,B4013,nan,0
A6802,C1502,0.789473684211,19
A6802,A2301,0.843843843844,666
A6802,A0217,0.47619047619,21
A6802,A0216,0.946058091286,482
A6802,A0211,0.888198757764,483
A6802,A0210,0.0,1
A6802,A0212,0.914930555556,576
A6802,B51,nan,0
A6802,A0219,0.931698774081,571
A6802,B4001,0.784457478006,682
A6802,A6901,0.966700302725,991
A6802,C0401,0.752808988764,89
A6802,B1542,0.740740740741,54
A6802,C0602,0.741379310345,116
A6802,B7301,0.907407407407,54
A6802,B5801,0.832191780822,876
A6802,B5802,0.857142857143,14
A6802,B0702,0.803729146222,1019
A6802,B3503,0.869918699187,123
A6802,B3501,0.81807372176,841
A6802,A0206,0.729683781027,2941
A6802,A0207,0.666666666667,9
A6802,A0204,nan,0
A6802,A0205,0.478260869565,23
A6802,A0202,0.650637073572,2433
A6802,A0203,0.732431637754,3401
A6802,A0201,0.725021846781,3433
A6802,C0802,0.5,18
A6802,B3901,0.878281622912,838
A6802,B7,0.666666666667,3
A6802,B8,nan,0
A6802,B4601,0.953634085213,798
A6802,B2720,0.1875,16
A6802,A6601,0.432432432432,37
A6802,C1402,0.193548387097,31
A6802,B2710,nan,0
A6802,B5201,nan,0
A6802,A0101,0.844660194175,1030
A6802,E0101,1.0,1
A6802,A2402,0.786046511628,430
A6802,A2403,0.832422586521,549
A6802,B1401,0.75,8
A6802,B1402,0.639175257732,97
A6802,A3301,0.848249027237,514
A6802,A3/11,nan,0
A6802,A6823,0.7,10
A6802,B4801,0.914285714286,385
A6802,C0702,0.333333333333,33
A6802,B4201,0.764705882353,102
A6802,B2704,nan,0
A6802,B4202,0.454545454545,11
A6802,B2702,1.0,4
A6802,B2703,0.951175406872,553
A6802,B2701,nan,0
A6802,A7401,0.5,2
A6802,B8301,0.7,50
A6802,A1102,nan,0
A6802,A1101,0.731685789938,1133
A6802,B0803,0.932530120482,415
A6802,B0802,0.937360178971,447
A6802,B0801,0.816492450639,861
A6802,B5703,0.285714285714,14
A6802,B5702,0.166666666667,6
A6802,B5701,0.904800650936,1229
A6802,A2902,0.838356164384,730
A6802,C0303,0.368421052632,19
A6802,A0250,0.454545454545,11
A6802,A3207,0.454545454545,11
A6802,A2501,0.949275362319,552
A6802,B1501,0.770421324162,1163
A6802,A3201,0.777777777778,117
A6802,B1502,0.327272727273,55
A6802,B1509,0.902140672783,327
A6802,E0103,nan,0
A6802,B2706,nan,0
A6802,B1503,0.68253968254,126
A6802,B8101,0.444444444444,9
A6802,A3101,0.764373232799,1061
A6802,B2705,0.780663780664,693
A6802,B60,nan,0
A6802,A24,nan,0
A6802,A26,nan,0
A6802,B3701,0.5,16
A6802,B1517,0.869938650307,815
A6802,A3215,0.285714285714,7
A6802,B4506,0.769230769231,52
A6802,B4501,0.857142857143,280
A6802,B1801,0.86084701815,1157
A6802,B5101,0.909392265193,905
A6802,B5401,0.867605633803,355
A6802,A0302,nan,0
A6802,A0301,0.764490095378,1363
A6802,A11,0.0,5
A6802,A1,nan,0
A6802,B4002,0.802083333333,288
A6802,A3,nan,0
A6802,A2,0.68,25
A6802,A6802,1.0,3672
A6802,A6801,0.778523489933,596
A6802,A3001,0.698391420912,746
A6802,A3002,0.743440233236,343
A6802,Cw1,nan,0
A6802,C0501,0.47619047619,21
A6802,C1203,0.484848484848,33
A6802,Cw4,nan,0
A6802,A0319,0.833333333333,6
A6802,B5301,0.769820971867,391
A6802,A2601,0.907692307692,1430
A6802,A2602,0.885906040268,447
A6802,A2603,0.919282511211,446
A6802,A8001,0.876923076923,520
A6802,B4403,0.840277777778,288
A6802,B4402,0.806763285024,414
A6802,B3801,0.792452830189,53
A6802,B4013,0.666666666667,6
A6801,C1502,0.5,2
A6801,A2301,0.864864864865,296
A6801,A0217,nan,0
A6801,A0216,0.2,5
A6801,A0211,0.3,20
A6801,A0210,nan,0
A6801,A0212,0.333333333333,18
A6801,B51,nan,0
A6801,A0219,0.333333333333,15
A6801,B4001,0.840659340659,364
A6801,A6901,0.661016949153,118
A6801,C0401,0.625,8
A6801,B1542,0.5,6
A6801,C0602,0.797619047619,84
A6801,B7301,0.75,4
A6801,B5801,0.771186440678,354
A6801,B5802,0.714285714286,14
A6801,B0702,0.733178654292,431
A6801,B3503,0.806451612903,124
A6801,B3501,0.772972972973,370
A6801,A0206,0.696095076401,589
A6801,A0207,0.8,5
A6801,A0204,nan,0
A6801,A0205,0.0,2
A6801,A0202,0.646153846154,585
A6801,A0203,0.671742808799,591
A6801,A0201,0.657512116317,619
A6801,C0802,0.5,10
A6801,B3901,0.909090909091,11
A6801,B7,0.333333333333,3
A6801,B8,nan,0
A6801,B4601,0.708333333333,24
A6801,B2720,nan,0
A6801,A6601,0.933333333333,15
A6801,C1402,0.0,4
A6801,B2710,nan,0
A6801,B5201,nan,0
A6801,A0101,0.823394495413,436
A6801,E0101,nan,0
A6801,A2402,0.862619808307,313
A6801,A2403,0.625,24
A6801,B1401,0.428571428571,7
A6801,B1402,0.83606557377,61
A6801,A3301,0.715138361367,1843
A6801,A3/11,nan,0
A6801,A6823,1.0,2
A6801,B4801,0.714285714286,7
A6801,C0702,0.666666666667,3
A6801,B4201,0.67619047619,105
A6801,B2704,nan,0
A6801,B4202,0.363636363636,11
A6801,B2702,nan,0
A6801,B2703,1.0,1
A6801,B2701,nan,0
A6801,A7401,0.0,2
A6801,B8301,0.4,5
A6801,A1102,nan,0
A6801,A1101,0.719832109129,1906
A6801,B0803,nan,0
A6801,B0802,0.769230769231,13
A6801,B0801,0.724550898204,334
A6801,B5703,0.214285714286,14
A6801,B5702,0.166666666667,6
A6801,B5701,0.820408163265,245
A6801,A2902,0.835483870968,310
A6801,C0303,0.4,5
A6801,A0250,0.2,10
A6801,A3207,nan,0
A6801,A2501,0.625,8
A6801,B1501,0.672932330827,266
A6801,A3201,0.797872340426,94
A6801,B1502,nan,0
A6801,B1509,0.769230769231,13
A6801,E0103,nan,0
A6801,B2706,nan,0
A6801,B1503,0.736842105263,114
A6801,B8101,0.333333333333,9
A6801,A3101,0.705134992059,1889
A6801,B2705,0.789682539683,252
A6801,B60,nan,0
A6801,A24,nan,0
A6801,A26,nan,0
A6801,B3701,0.25,8
A6801,B1517,0.6,10
A6801,A3215,1.0,1
A6801,B4506,0.5,6
A6801,B4501,0.883720930233,258
A6801,B1801,0.833333333333,264
A6801,B5101,0.839762611276,337
A6801,B5401,0.825825825826,333
A6801,A0302,nan,0
A6801,A0301,0.664907651715,1895
A6801,A11,0.590909090909,22
A6801,A1,nan,0
A6801,B4002,0.828244274809,262
A6801,A3,nan,0
A6801,A2,0.0,1
A6801,A6802,0.778523489933,596
A6801,A6801,1.0,2036
A6801,A3001,0.754716981132,318
A6801,A3002,0.805555555556,288
A6801,Cw1,nan,0
A6801,C0501,0.5,2
A6801,C1203,0.222222222222,9
A6801,Cw4,nan,0
A6801,A0319,1.0,1
A6801,B5301,0.795795795796,333
A6801,A2601,0.864864864865,370
A6801,A2602,0.333333333333,6
A6801,A2603,0.0,1
A6801,A8001,0.6,10
A6801,B4403,0.864864864865,259
A6801,B4402,0.840277777778,288
A6801,B3801,0.814814814815,27
A6801,B4013,nan,0
A3001,C1502,0.483870967742,31
A3001,A2301,0.767605633803,284
A3001,A0217,0.75,4
A3001,A0216,0.436363636364,55
A3001,A0211,0.433333333333,150
A3001,A0210,1.0,17
A3001,A0212,0.593939393939,165
A3001,B51,nan,0
A3001,A0219,0.709219858156,141
A3001,B4001,0.781600598355,1337
A3001,A6901,0.781862745098,1224
A3001,C0401,0.711538461538,104
A3001,B1542,0.746268656716,67
A3001,C0602,0.721739130435,115
A3001,B7301,0.871428571429,70
A3001,B5801,0.79737704918,1525
A3001,B5802,0.9,10
A3001,B0702,0.739880557399,1507
A3001,B3503,0.811881188119,101
A3001,B3501,0.648604269294,1218
A3001,A0206,0.626320845341,1041
A3001,A0207,1.0,1
A3001,A0204,nan,0
A3001,A0205,nan,0
A3001,A0202,0.657342657343,286
A3001,A0203,0.715238095238,1050
A3001,A0201,0.764375,1600
A3001,C0802,0.555555555556,18
A3001,B3901,0.750394944708,633
A3001,B7,0.0,6
A3001,B8,nan,0
A3001,B4601,0.776683087028,609
A3001,B2720,0.153846153846,13
A3001,A6601,0.911111111111,45
A3001,C1402,0.34,50
A3001,B2710,nan,0
A3001,B5201,nan,0
A3001,A0101,0.769927536232,1656
A3001,E0101,1.0,1
A3001,A2402,0.823717948718,312
A3001,A2403,0.614107883817,482
A3001,B1401,0.666666666667,6
A3001,B1402,0.905882352941,85
A3001,A3301,0.736507936508,315
A3001,A3/11,nan,0
A3001,A6823,0.285714285714,14
A3001,B4801,0.731666666667,600
A3001,C0702,0.411764705882,34
A3001,B4201,0.696629213483,89
A3001,B2704,nan,0
A3001,B4202,0.363636363636,11
A3001,B2702,1.0,2
A3001,B2703,1.0,41
A3001,B2701,nan,0
A3001,A7401,0.0,1
A3001,B8301,0.516129032258,62
A3001,A1102,nan,0
A3001,A1101,0.868042526579,1599
A3001,B0803,0.730673316708,401
A3001,B0802,0.806615776081,786
A3001,B0801,0.76975308642,1620
A3001,B5703,0.0,7
A3001,B5702,0.0,5
A3001,B5701,0.781531531532,888
A3001,A2902,0.705882352941,323
A3001,C0303,0.380952380952,21
A3001,A0250,0.432989690722,97
A3001,A3207,0.636363636364,11
A3001,A2501,0.504,125
A3001,B1501,0.683260734287,1607
A3001,A3201,0.733564013841,289
A3001,B1502,0.346666666667,75
A3001,B1509,0.866153846154,650
A3001,E0103,nan,0
A3001,B2706,nan,0
A3001,B1503,0.551401869159,214
A3001,B8101,0.333333333333,9
A3001,A3101,0.868974881195,1473
A3001,B2705,0.80669923238,1433
A3001,B60,nan,0
A3001,A24,nan,0
A3001,A26,nan,0
A3001,B3701,0.571428571429,7
A3001,B1517,0.680384087791,729
A3001,A3215,0.333333333333,9
A3001,B4506,0.757575757576,66
A3001,B4501,0.897435897436,117
A3001,B1801,0.724091520861,743
A3001,B5101,0.813602015113,397
A3001,B5401,0.773333333333,150
A3001,A0302,nan,0
A3001,A0301,0.86914600551,1452
A3001,A11,0.5,2
A3001,A1,nan,0
A3001,B4002,0.815789473684,114
A3001,A3,nan,0
A3001,A2,0.0,1
A3001,A6802,0.698391420912,746
A3001,A6801,0.754716981132,318
A3001,A3001,1.0,2426
A3001,A3002,0.797153024911,281
A3001,Cw1,nan,0
A3001,C0501,0.291666666667,24
A3001,C1203,0.151515151515,33
A3001,Cw4,nan,0
A3001,A0319,0.5,6
A3001,B5301,0.720207253886,193
A3001,A2601,0.787956438181,1561
A3001,A2602,0.623505976096,502
A3001,A2603,0.713656387665,454
A3001,A8001,0.709956709957,231
A3001,B4403,0.852173913043,115
A3001,B4402,0.921652421652,702
A3001,B3801,0.83044982699,289
A3001,B4013,0.6,5
A3002,C1502,1.0,1
A3002,A2301,0.689880304679,919
A3002,A0217,nan,0
A3002,A0216,0.869565217391,23
A3002,A0211,0.8,25
A3002,A0210,nan,0
A3002,A0212,0.75,36
A3002,B51,nan,0
A3002,A0219,0.861111111111,36
A3002,B4001,0.826470588235,340
A3002,A6901,0.608108108108,74
A3002,C0401,0.909090909091,11
A3002,B1542,1.0,6
A3002,C0602,0.864197530864,81
A3002,B7301,nan,0
A3002,B5801,0.830028328612,353
A3002,B5802,0.866666666667,15
A3002,B0702,0.72311827957,372
A3002,B3503,0.825,120
A3002,B3501,0.777777777778,306
A3002,A0206,0.714705882353,340
A3002,A0207,0.666666666667,3
A3002,A0204,nan,0
A3002,A0205,0.0,1
A3002,A0202,0.732704402516,318
A3002,A0203,0.764204545455,352
A3002,A0201,0.727272727273,407
A3002,C0802,0.4,5
A3002,B3901,0.913043478261,46
A3002,B7,1.0,3
A3002,B8,nan,0
A3002,B4601,0.890625,64
A3002,B2720,nan,0
A3002,A6601,0.853658536585,41
A3002,C1402,0.333333333333,3
A3002,B2710,nan,0
A3002,B5201,nan,0
A3002,A0101,0.754178957719,1017
A3002,E0101,nan,0
A3002,A2402,0.694725028058,891
A3002,A2403,0.822222222222,45
A3002,B1401,0.714285714286,7
A3002,B1402,0.852941176471,102
A3002,A3301,0.83275261324,287
A3002,A3/11,nan,0
A3002,A6823,0.0,2
A3002,B4801,0.8,5
A3002,C0702,0.5,6
A3002,B4201,0.686274509804,102
A3002,B2704,nan,0
A3002,B4202,0.363636363636,11
A3002,B2702,nan,0
A3002,B2703,0.953488372093,43
A3002,B2701,nan,0
A3002,A7401,0.5,2
A3002,B8301,0.833333333333,6
A3002,A1102,nan,0
A3002,A1101,0.841432225064,391
A3002,B0803,1.0,1
A3002,B0802,0.833333333333,12
A3002,B0801,0.743119266055,327
A3002,B5703,0.153846153846,13
A3002,B5702,0.166666666667,6
A3002,B5701,0.856687898089,314
A3002,A2902,0.791029561672,981
A3002,C0303,0.666666666667,3
A3002,A0250,1.0,1
A3002,A3207,nan,0
A3002,A2501,0.926829268293,41
A3002,B1501,0.754716981132,318
A3002,A3201,0.736526946108,167
A3002,B1502,0.5,4
A3002,B1509,0.846153846154,13
A3002,E0103,1.0,1
A3002,B2706,nan,0
A3002,B1503,0.822222222222,135
A3002,B8101,0.333333333333,9
A3002,A3101,0.784615384615,325
A3002,B2705,0.807511737089,213
A3002,B60,nan,0
A3002,A24,nan,0
A3002,A26,nan,0
A3002,B3701,0.375,8
A3002,B1517,0.894736842105,38
A3002,A3215,nan,0
A3002,B4506,1.0,6
A3002,B4501,0.867424242424,264
A3002,B1801,0.854785478548,303
A3002,B5101,0.84,325
A3002,B5401,0.81914893617,282
A3002,A0302,nan,0
A3002,A0301,0.815189873418,395
A3002,A11,0.25,4
A3002,A1,nan,0
A3002,B4002,0.821011673152,257
A3002,A3,nan,0
A3002,A2,0.0,3
A3002,A6802,0.743440233236,343
A3002,A6801,0.805555555556,288
A3002,A3001,0.797153024911,281
A3002,A3002,1.0,1202
A3002,Cw1,nan,0
A3002,C0501,1.0,2
A3002,C1203,0.142857142857,7
A3002,Cw4,nan,0
A3002,A0319,nan,0
A3002,B5301,0.790769230769,325
A3002,A2601,0.754098360656,976
A3002,A2602,1.0,7
A3002,A2603,1.0,3
A3002,A8001,0.793103448276,58
A3002,B4403,0.854961832061,262
A3002,B4402,0.864077669903,309
A3002,B3801,0.821428571429,28
A3002,B4013,nan,0
Cw1,C1502,nan,0
Cw1,A2301,nan,0
Cw1,A0217,nan,0
Cw1,A0216,nan,0
Cw1,A0211,nan,0
Cw1,A0210,nan,0
Cw1,A0212,nan,0
Cw1,B51,1.0,1
Cw1,A0219,nan,0
Cw1,B4001,nan,0
Cw1,A6901,nan,0
Cw1,C0401,nan,0
Cw1,B1542,nan,0
Cw1,C0602,nan,0
Cw1,B7301,nan,0
Cw1,B5801,nan,0
Cw1,B5802,nan,0
Cw1,B0702,nan,0
Cw1,B3503,nan,0
Cw1,B3501,nan,0
Cw1,A0206,nan,0
Cw1,A0207,nan,0
Cw1,A0204,nan,0
Cw1,A0205,nan,0
Cw1,A0202,nan,0
Cw1,A0203,nan,0
Cw1,A0201,nan,0
Cw1,C0802,nan,0
Cw1,B3901,nan,0
Cw1,B7,nan,0
Cw1,B8,nan,0
Cw1,B4601,nan,0
Cw1,B2720,nan,0
Cw1,A6601,nan,0
Cw1,C1402,nan,0
Cw1,B2710,nan,0
Cw1,B5201,nan,0
Cw1,A0101,nan,0
Cw1,E0101,nan,0
Cw1,A2402,nan,0
Cw1,A2403,nan,0
Cw1,B1401,nan,0
Cw1,B1402,nan,0
Cw1,A3301,nan,0
Cw1,A3/11,nan,0
Cw1,A6823,nan,0
Cw1,B4801,nan,0
Cw1,C0702,nan,0
Cw1,B4201,nan,0
Cw1,B2704,nan,0
Cw1,B4202,nan,0
Cw1,B2702,nan,0
Cw1,B2703,nan,0
Cw1,B2701,nan,0
Cw1,A7401,nan,0
Cw1,B8301,nan,0
Cw1,A1102,nan,0
Cw1,A1101,nan,0
Cw1,B0803,nan,0
Cw1,B0802,nan,0
Cw1,B0801,nan,0
Cw1,B5703,nan,0
Cw1,B5702,nan,0
Cw1,B5701,nan,0
Cw1,A2902,nan,0
Cw1,C0303,nan,0
Cw1,A0250,nan,0
Cw1,A3207,nan,0
Cw1,A2501,nan,0
Cw1,B1501,nan,0
Cw1,A3201,nan,0
Cw1,B1502,nan,0
Cw1,B1509,nan,0
Cw1,E0103,nan,0
Cw1,B2706,nan,0
Cw1,B1503,nan,0
Cw1,B8101,nan,0
Cw1,A3101,nan,0
Cw1,B2705,nan,0
Cw1,B60,nan,0
Cw1,A24,nan,0
Cw1,A26,nan,0
Cw1,B3701,nan,0
Cw1,B1517,nan,0
Cw1,A3215,nan,0
Cw1,B4506,nan,0
Cw1,B4501,nan,0
Cw1,B1801,nan,0
Cw1,B5101,nan,0
Cw1,B5401,nan,0
Cw1,A0302,nan,0
Cw1,A0301,nan,0
Cw1,A11,nan,0
Cw1,A1,nan,0
Cw1,B4002,nan,0
Cw1,A3,nan,0
Cw1,A2,nan,0
Cw1,A6802,nan,0
Cw1,A6801,nan,0
Cw1,A3001,nan,0
Cw1,A3002,nan,0
Cw1,Cw1,1.0,1
Cw1,C0501,nan,0
Cw1,C1203,nan,0
Cw1,Cw4,nan,0
Cw1,A0319,nan,0
Cw1,B5301,nan,0
Cw1,A2601,nan,0
Cw1,A2602,nan,0
Cw1,A2603,nan,0
Cw1,A8001,nan,0
Cw1,B4403,nan,0
Cw1,B4402,nan,0
Cw1,B3801,nan,0
Cw1,B4013,nan,0
C0501,C1502,0.578947368421,19
C0501,A2301,0.6,10
C0501,A0217,0.0,1
C0501,A0216,0.590909090909,22
C0501,A0211,0.666666666667,30
C0501,A0210,nan,0
C0501,A0212,0.620689655172,29
C0501,B51,nan,0
C0501,A0219,0.575757575758,33
C0501,B4001,0.413793103448,29
C0501,A6901,0.560975609756,41
C0501,C0401,0.695652173913,69
C0501,B1542,0.911111111111,45
C0501,C0602,0.766666666667,30
C0501,B7301,1.0,2
C0501,B5801,0.487804878049,41
C0501,B5802,nan,0
C0501,B0702,0.2,40
C0501,B3503,nan,0
C0501,B3501,0.5,22
C0501,A0206,0.69696969697,33
C0501,A0207,nan,0
C0501,A0204,nan,0
C0501,A0205,nan,0
C0501,A0202,0.8,5
C0501,A0203,0.54,50
C0501,A0201,0.533333333333,60
C0501,C0802,0.571428571429,14
C0501,B3901,0.4,25
C0501,B7,0.0,1
C0501,B8,nan,0
C0501,B4601,0.46511627907,43
C0501,B2720,0.117647058824,17
C0501,A6601,0.5,2
C0501,C1402,0.151515151515,33
C0501,B2710,nan,0
C0501,B5201,nan,0
C0501,A0101,0.763157894737,38
C0501,E0101,nan,0
C0501,A2402,0.0,5
C0501,A2403,0.444444444444,18
C0501,B1401,nan,0
C0501,B1402,0.666666666667,3
C0501,A3301,0.5,2
C0501,A3/11,nan,0
C0501,A6823,0.047619047619,21
C0501,B4801,0.294117647059,17
C0501,C0702,0.736842105263,19
C0501,B4201,nan,0
C0501,B2704,nan,0
C0501,B4202,nan,0
C0501,B2702,nan,0
C0501,B2703,0.588235294118,17
C0501,B2701,nan,0
C0501,A7401,nan,0
C0501,B8301,0.634146341463,41
C0501,A1102,nan,0
C0501,A1101,0.34375,32
C0501,B0803,0.333333333333,6
C0501,B0802,0.210526315789,19
C0501,B0801,0.225806451613,31
C0501,B5703,nan,0
C0501,B5702,nan,0
C0501,B5701,0.529411764706,34
C0501,A2902,0.466666666667,15
C0501,C0303,0.241379310345,29
C0501,A0250,1.0,3
C0501,A3207,0.4,10
C0501,A2501,0.5,14
C0501,B1501,0.352941176471,51
C0501,A3201,nan,0
C0501,B1502,0.285714285714,7
C0501,B1509,0.333333333333,18
C0501,E0103,nan,0
C0501,B2706,nan,0
C0501,B1503,nan,0
C0501,B8101,nan,0
C0501,A3101,0.344827586207,29
C0501,B2705,0.378378378378,37
C0501,B60,nan,0
C0501,A24,nan,0
C0501,A26,nan,0
C0501,B3701,nan,0
C0501,B1517,0.695652173913,23
C0501,A3215,0.111111111111,18
C0501,B4506,0.909090909091,44
C0501,B4501,nan,0
C0501,B1801,0.44,25
C0501,B5101,0.4,30
C0501,B5401,0.5,4
C0501,A0302,nan,0
C0501,A0301,0.422222222222,45
C0501,A11,nan,0
C0501,A1,nan,0
C0501,B4002,nan,0
C0501,A3,nan,0
C0501,A2,nan,0
C0501,A6802,0.47619047619,21
C0501,A6801,0.5,2
C0501,A3001,0.291666666667,24
C0501,A3002,1.0,2
C0501,Cw1,nan,0
C0501,C0501,1.0,172
C0501,C1203,0.333333333333,21
C0501,Cw4,nan,0
C0501,A0319,0.75,4
C0501,B5301,0.571428571429,7
C0501,A2601,0.47619047619,42
C0501,A2602,0.714285714286,7
C0501,A2603,0.833333333333,6
C0501,A8001,0.44,25
C0501,B4403,nan,0
C0501,B4402,0.285714285714,14
C0501,B3801,0.333333333333,6
C0501,B4013,0.1,10
C1203,C1502,0.576923076923,26
C1203,A2301,0.153846153846,13
C1203,A0217,nan,0
C1203,A0216,0.333333333333,15
C1203,A0211,0.75,24
C1203,A0210,nan,0
C1203,A0212,0.521739130435,23
C1203,B51,nan,0
C1203,A0219,0.346153846154,26
C1203,B4001,0.0,32
C1203,A6901,0.210526315789,38
C1203,C0401,0.0714285714286,42
C1203,B1542,0.121212121212,33
C1203,C0602,0.441176470588,34
C1203,B7301,1.0,1
C1203,B5801,0.333333333333,45
C1203,B5802,0.0,1
C1203,B0702,0.4,50
C1203,B3503,0.0,1
C1203,B3501,0.575757575758,33
C1203,A0206,0.666666666667,36
C1203,A0207,nan,0
C1203,A0204,nan,0
C1203,A0205,nan,0
C1203,A0202,0.5,10
C1203,A0203,0.555555555556,45
C1203,A0201,0.52380952381,63
C1203,C0802,0.235294117647,17
C1203,B3901,0.225806451613,31
C1203,B7,nan,0
C1203,B8,nan,0
C1203,B4601,0.44,50
C1203,B2720,0.923076923077,13
C1203,A6601,0.25,4
C1203,C1402,0.911764705882,34
C1203,B2710,nan,0
C1203,B5201,nan,0
C1203,A0101,0.146341463415,41
C1203,E0101,nan,0
C1203,A2402,0.0,5
C1203,A2403,0.1875,16
C1203,B1401,nan,0
C1203,B1402,0.0,5
C1203,A3301,0.111111111111,9
C1203,A3/11,nan,0
C1203,A6823,0.916666666667,12
C1203,B4801,0.307692307692,26
C1203,C0702,0.571428571429,14
C1203,B4201,0.0,1
C1203,B2704,nan,0
